"Species_ID","species","Habitat","Suitability"
57408,"Boophis laurenti","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
57408,"Boophis laurenti","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57409,"Boophis liami","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57409,"Boophis liami","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
29433,"Boophis lichenoides","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
164890,"Boophis lilianae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57410,"Boophis luteus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57410,"Boophis luteus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57410,"Boophis luteus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57412,"Boophis majori","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57412,"Boophis majori","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57413,"Boophis mandraka","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57413,"Boophis mandraka","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
57414,"Boophis marojezensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57415,"Boophis microtympanum","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57415,"Boophis microtympanum","2.2. Savanna - Moist","Suitable"
57415,"Boophis microtympanum","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57416,"Boophis miniatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57416,"Boophis miniatus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57418,"Boophis opisthodon","1.5. Forest - Subtropical/Tropical Dry","Suitable"
57418,"Boophis opisthodon","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57418,"Boophis opisthodon","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57419,"Boophis pauliani","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57419,"Boophis pauliani","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57419,"Boophis pauliani","14.1. Artificial/Terrestrial - Arable Land","Suitable"
57419,"Boophis pauliani","14.2. Artificial/Terrestrial - Pastureland","Suitable"
57419,"Boophis pauliani","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57420,"Boophis periegetes","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57420,"Boophis periegetes","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57421,"Boophis picturatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57421,"Boophis picturatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57422,"Boophis pyrrhus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57422,"Boophis pyrrhus","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57423,"Boophis rappiodes","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57424,"Boophis reticulatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57424,"Boophis reticulatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57426,"Boophis rufioculis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57426,"Boophis rufioculis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
61836,"Boophis sambirano","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61836,"Boophis sambirano","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
61836,"Boophis sambirano","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
57427,"Boophis schuboeae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57427,"Boophis schuboeae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57428,"Boophis septentrionalis","1.5. Forest - Subtropical/Tropical Dry","Suitable"
57428,"Boophis septentrionalis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57428,"Boophis septentrionalis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57428,"Boophis septentrionalis","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57429,"Boophis sibilans","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57430,"Boophis solomaso","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
136112,"Boophis tampoka","1.5. Forest - Subtropical/Tropical Dry","Suitable"
136112,"Boophis tampoka","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57431,"Boophis tasymena","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57432,"Boophis tephraeomystax","1.5. Forest - Subtropical/Tropical Dry","Suitable"
57432,"Boophis tephraeomystax","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57432,"Boophis tephraeomystax","2.2. Savanna - Moist","Suitable"
57432,"Boophis tephraeomystax","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
57432,"Boophis tephraeomystax","14.1. Artificial/Terrestrial - Arable Land","Suitable"
57432,"Boophis tephraeomystax","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
57432,"Boophis tephraeomystax","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Suitable"
57432,"Boophis tephraeomystax","15.8. Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable"
57433,"Boophis viridis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57433,"Boophis viridis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57434,"Boophis vittatus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57434,"Boophis vittatus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57435,"Boophis williamsi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57435,"Boophis williamsi","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57436,"Boophis xerophilus","1.5. Forest - Subtropical/Tropical Dry","Suitable"
57578,"Borneophrys edwardinae","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
59494,"Boulengerula boulengeri","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
59494,"Boulengerula boulengeri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59494,"Boulengerula boulengeri","14.1. Artificial/Terrestrial - Arable Land","Suitable"
59494,"Boulengerula boulengeri","14.3. Artificial/Terrestrial - Plantations","Suitable"
59494,"Boulengerula boulengeri","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
59494,"Boulengerula boulengeri","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
59495,"Boulengerula changamwensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
59495,"Boulengerula changamwensis","14.3. Artificial/Terrestrial - Plantations","Marginal"
59495,"Boulengerula changamwensis","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
59496,"Boulengerula denhardti","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59497,"Boulengerula fischeri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59497,"Boulengerula fischeri","14.1. Artificial/Terrestrial - Arable Land","Suitable"
59497,"Boulengerula fischeri","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
61920,"Boulengerula niedeni","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
61920,"Boulengerula niedeni","14.1. Artificial/Terrestrial - Arable Land","Marginal"
59498,"Boulengerula taitana","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59498,"Boulengerula taitana","14.3. Artificial/Terrestrial - Plantations","Suitable"
59498,"Boulengerula taitana","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
59498,"Boulengerula taitana","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
29487,"Brachycephalus hermogenesi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
61747,"Brachycephalus izecksohni","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54454,"Brachycephalus nodoterga","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
54455,"Brachycephalus pernix","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
135830,"Brachycephalus pombali","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54456,"Brachycephalus vertebralis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57537,"Brachytarsophrys carinense","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57537,"Brachytarsophrys carinense","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57538,"Brachytarsophrys chuannanensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57538,"Brachytarsophrys chuannanensis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
57539,"Brachytarsophrys feae","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59220,"Bradytriton silus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
59500,"Brasilotyphlus braziliensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
57711,"Breviceps acutirostris","1.4. Forest - Temperate","Suitable"
57711,"Breviceps acutirostris","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
57712,"Breviceps adspersus","2.1. Savanna - Dry","Suitable"
57712,"Breviceps adspersus","3.4. Shrubland - Temperate","Suitable"
57712,"Breviceps adspersus","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
57712,"Breviceps adspersus","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
57712,"Breviceps adspersus","4.4. Grassland - Temperate","Suitable"
57712,"Breviceps adspersus","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
57712,"Breviceps adspersus","14.1. Artificial/Terrestrial - Arable Land","Suitable"
57712,"Breviceps adspersus","14.2. Artificial/Terrestrial - Pastureland","Suitable"
57712,"Breviceps adspersus","14.3. Artificial/Terrestrial - Plantations","Suitable"
57712,"Breviceps adspersus","14.5. Artificial/Terrestrial - Urban Areas","Suitable"
57713,"Breviceps bagginsi","4.4. Grassland - Temperate","Suitable"
57713,"Breviceps bagginsi","14.3. Artificial/Terrestrial - Plantations","Marginal"
61845,"Breviceps fichus","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
57714,"Breviceps fuscus","1.4. Forest - Temperate","Suitable"
57714,"Breviceps fuscus","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
3069,"Breviceps gibbosus","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
3069,"Breviceps gibbosus","14.2. Artificial/Terrestrial - Pastureland","Suitable"
3069,"Breviceps gibbosus","14.3. Artificial/Terrestrial - Plantations","Suitable"
3069,"Breviceps gibbosus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
3069,"Breviceps gibbosus","14.5. Artificial/Terrestrial - Urban Areas","Marginal"
3070,"Breviceps macrops","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
3070,"Breviceps macrops","8.2. Desert - Temperate","Suitable"
57715,"Breviceps montanus","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
57715,"Breviceps montanus","14.3. Artificial/Terrestrial - Plantations","Suitable"
57716,"Breviceps mossambicus","2.2. Savanna - Moist","Suitable"
57716,"Breviceps mossambicus","3.4. Shrubland - Temperate","Suitable"
57716,"Breviceps mossambicus","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
57716,"Breviceps mossambicus","4.4. Grassland - Temperate","Suitable"
57716,"Breviceps mossambicus","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
57717,"Breviceps namaquensis","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
57718,"Breviceps poweri","2.1. Savanna - Dry","Suitable"
57718,"Breviceps poweri","2.2. Savanna - Moist","Suitable"
57718,"Breviceps poweri","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
57718,"Breviceps poweri","3.6. Shrubland - Subtropical/Tropical Moist","Suitable"
57718,"Breviceps poweri","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
57719,"Breviceps rosei","3.4. Shrubland - Temperate","Suitable"
57719,"Breviceps rosei","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
57720,"Breviceps sopranus","1.4. Forest - Temperate","Suitable"
57720,"Breviceps sopranus","2.1. Savanna - Dry","Suitable"
57720,"Breviceps sopranus","2.2. Savanna - Moist","Suitable"
57721,"Breviceps sylvestris","1.4. Forest - Temperate","Suitable"
57721,"Breviceps sylvestris","4.4. Grassland - Temperate","Suitable"
57721,"Breviceps sylvestris","14.3. Artificial/Terrestrial - Plantations","Marginal"
57721,"Breviceps sylvestris","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
57722,"Breviceps verrucosus","1.4. Forest - Temperate","Suitable"
57722,"Breviceps verrucosus","2.1. Savanna - Dry","Suitable"
57722,"Breviceps verrucosus","3.4. Shrubland - Temperate","Suitable"
57722,"Breviceps verrucosus","4.4. Grassland - Temperate","Suitable"
57722,"Breviceps verrucosus","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
55422,"Bromeliohyla bromeliacia","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
55422,"Bromeliohyla bromeliacia","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
55466,"Bromeliohyla dendroscarta","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
136034,"Bryophryne bustamantei","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
136034,"Bryophryne bustamantei","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
57206,"Bryophryne cophites","1.9. Forest - Subtropical/Tropical Moist Montane","Marginal"
57206,"Bryophryne cophites","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
57206,"Bryophryne cophites","4.7. Grassland - Subtropical/Tropical High Altitude","Suitable"
190984,"Bryophryne gymnotis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
190985,"Bryophryne hanssaueri","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
18435568,"Bryophryne nubilosus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
18435568,"Bryophryne nubilosus","3.7. Shrubland - Subtropical/Tropical High Altitude","Suitable"
190986,"Bryophryne zonalis","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
58782,"Buergeria buergeri","1.4. Forest - Temperate","Suitable"
58783,"Buergeria japonica","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
58784,"Buergeria oxycephala","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
58784,"Buergeria oxycephala","14.6. Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest","Marginal"
58785,"Buergeria robusta","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
58785,"Buergeria robusta","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54566,"Bufo ailaoanus","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54572,"Bufo andrewsi","1.4. Forest - Temperate","Suitable"
54572,"Bufo andrewsi","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
54572,"Bufo andrewsi","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54572,"Bufo andrewsi","3.4. Shrubland - Temperate","Marginal"
54572,"Bufo andrewsi","3.6. Shrubland - Subtropical/Tropical Moist","Marginal"
54572,"Bufo andrewsi","4.4. Grassland - Temperate","Marginal"
54580,"Bufo aspinius","1.9. Forest - Subtropical/Tropical Moist Montane","Suitable"
54580,"Bufo aspinius","14.1. Artificial/Terrestrial - Arable Land","Marginal"
54582,"Bufo bankorensis","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
54582,"Bufo bankorensis","14.1. Artificial/Terrestrial - Arable Land","Suitable"
54582,"Bufo bankorensis","14.3. Artificial/Terrestrial - Plantations","Suitable"
54582,"Bufo bankorensis","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
54596,"Bufo bufo","1.1. Forest - Boreal","Suitable"
54596,"Bufo bufo","1.2. Forest - Subarctic","Suitable"
54596,"Bufo bufo","1.4. Forest - Temperate","Suitable"
54596,"Bufo bufo","3.1. Shrubland - Subarctic","Marginal"
54596,"Bufo bufo","3.4. Shrubland - Temperate","Suitable"
54596,"Bufo bufo","3.5. Shrubland - Subtropical/Tropical Dry","Suitable"
54596,"Bufo bufo","3.8. Shrubland - Mediterranean-type Shrubby Vegetation","Suitable"
54596,"Bufo bufo","4.4. Grassland - Temperate","Suitable"
54596,"Bufo bufo","4.5. Grassland - Subtropical/Tropical Dry","Suitable"
54596,"Bufo bufo","14.1. Artificial/Terrestrial - Arable Land","Marginal"
54596,"Bufo bufo","14.2. Artificial/Terrestrial - Pastureland","Suitable"
54596,"Bufo bufo","14.3. Artificial/Terrestrial - Plantations","Marginal"
54596,"Bufo bufo","14.4. Artificial/Terrestrial - Rural Gardens","Suitable"
54596,"Bufo bufo","14.5. Artificial/Terrestrial - Urban Areas","Marginal"
54596,"Bufo bufo","15.9. Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable"
54622,"Bufo cryptotympanicus","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
190987,"Bufo eichwaldi","1.4. Forest - Temperate","Suitable"
190987,"Bufo eichwaldi","14.3. Artificial/Terrestrial - Plantations","Marginal"
190987,"Bufo eichwaldi","14.4. Artificial/Terrestrial - Rural Gardens","Marginal"
54647,"Bufo gargarizans","1.1. Forest - Boreal","Marginal"
54647,"Bufo gargarizans","1.4. Forest - Temperate","Suitable"
54647,"Bufo gargarizans","1.6. Forest - Subtropical/Tropical Moist Lowland","Suitable"
54647,"Bufo gargarizans","3.4. Shrubland - Temperate","Suitable"
54647,"Bufo gargarizans","3.6. Shrubland - Subtropical/Tropical Moist","Marginal"
54647,"Bufo gargarizans","4.4. Grassland - Temperate","Suitable"
54647,"Bufo gargarizans","4.6. Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable"
54647,"Bufo gargarizans","13.4. Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Marginal"
