iso3c_producing,GAEZ_category,tonnes_producing_crop
SHN,Vegetables,0
SHN,Wheat,0
SHN,Yamsandotherroots,0
SJM,Banana,0
SJM,Barley,0
SJM,Cassava,0
SJM,Cotton,0
SJM,CropsNES,0
SJM,Groundnut,0
SJM,Maize,0
SJM,Millet,0
SJM,Oilpalmfruit,0
SJM,Olives,0
SJM,Othercereals,0
SJM,PotatoAndSweetpotato,0
SJM,Pulses,0
SJM,Rapeseed,0
SJM,Rice,0
SJM,Sorghum,0
SJM,Soybean,0
SJM,Stimulants,0
SJM,Sugarbeet,0
SJM,Sugarcane,0
SJM,Sunflower,0
SJM,Tobacco,0
SJM,Vegetables,0
SJM,Wheat,0
SJM,Yamsandotherroots,0
SLB,Banana,0
SLB,Barley,0
SLB,Cassava,3158.4977655410767
SLB,Cotton,0
SLB,CropsNES,433637.55362415314
SLB,Groundnut,0
SLB,Maize,0
SLB,Millet,0
SLB,Oilpalmfruit,307373.4610710144
SLB,Olives,0
SLB,Othercereals,0
SLB,PotatoAndSweetpotato,105473.82115121931
SLB,Pulses,4870.615580640733
SLB,Rapeseed,0
SLB,Rice,2683.0425070933998
SLB,Sorghum,0
SLB,Soybean,0
SLB,Stimulants,4758.657249733806
SLB,Sugarbeet,0
SLB,Sugarcane,0
SLB,Sunflower,0
SLB,Tobacco,114.3881634878926
SLB,Vegetables,5973.234144449234
SLB,Wheat,0
SLB,Yamsandotherroots,90070.16207051277
SLE,Banana,204.16017150878906
SLE,Barley,0
SLE,Cassava,1390802.336328268
SLE,Cotton,2.1692233085632324
SLE,CropsNES,263685.33444702625
SLE,Groundnut,111231.87423729897
SLE,Maize,27735.12770764157
SLE,Millet,33978.82521600393
SLE,Oilpalmfruit,320818.1793165505
SLE,Olives,0
SLE,Othercereals,10370.30442044884
SLE,PotatoAndSweetpotato,209019.49998456985
SLE,Pulses,79564.22246405482
SLE,Rapeseed,0
SLE,Rice,1309645.7136716843
SLE,Sorghum,51582.37402389571
SLE,Soybean,2.1365878582000732
SLE,Stimulants,39010.0060326457
SLE,Sugarbeet,0
SLE,Sugarcane,79513.92905658484
SLE,Sunflower,0
SLE,Tobacco,0
SLE,Vegetables,454662.69626665115
SLE,Wheat,0
SLE,Yamsandotherroots,45796.883447859436
SLV,Banana,59916.49531459808
SLV,Barley,0
SLV,Cassava,21065.8342089653
SLV,Cotton,0
SLV,CropsNES,416060.4663467407
SLV,Groundnut,0
SLV,Maize,809280.2645874023
SLV,Millet,0
SLV,Oilpalmfruit,0
SLV,Olives,0
SLV,Othercereals,0
SLV,PotatoAndSweetpotato,10181.20975637436
SLV,Pulses,92608.55919647217
SLV,Rapeseed,0
SLV,Rice,25085.881703972816
SLV,Sorghum,106946.01432037354
SLV,Soybean,5273.186951637268
SLV,Stimulants,34303.72355365753
SLV,Sugarbeet,0
SLV,Sugarcane,7475995.363723755
SLV,Sunflower,0
SLV,Tobacco,1746.8487355411053
SLV,Vegetables,124830.43244934082
SLV,Wheat,0
SLV,Yamsandotherroots,84993.00763511658
SMR,Banana,0
SMR,Barley,0
SMR,Cassava,0
SMR,Cotton,0
SMR,CropsNES,0
SMR,Groundnut,0
SMR,Maize,0
SMR,Millet,0
SMR,Oilpalmfruit,0
SMR,Olives,0
SMR,Othercereals,0
SMR,PotatoAndSweetpotato,0
SMR,Pulses,0
SMR,Rapeseed,0
SMR,Rice,0
SMR,Sorghum,0
SMR,Soybean,0
SMR,Stimulants,0
SMR,Sugarbeet,0
SMR,Sugarcane,0
SMR,Sunflower,0
SMR,Tobacco,0
SMR,Vegetables,0
SMR,Wheat,0
SMR,Yamsandotherroots,0
SOM,Banana,48901.09164904128
SOM,Barley,0
SOM,Cassava,91437.76885463869
SOM,Cotton,7237.924007579029
SOM,CropsNES,296776.56549521675
SOM,Groundnut,7644.190216848627
SOM,Maize,68437.62715486856
SOM,Millet,0
SOM,Oilpalmfruit,0
SOM,Olives,0
SOM,Othercereals,0
SOM,PotatoAndSweetpotato,8747.348048999906
SOM,Pulses,25682.832400474697
SOM,Rapeseed,0
SOM,Rice,1622.3456578785554
SOM,Sorghum,97828.78668034077
SOM,Soybean,0
SOM,Stimulants,0
SOM,Sugarbeet,0
SOM,Sugarcane,209436.49926656485
SOM,Sunflower,0
SOM,Tobacco,327.1360781880835
SOM,Vegetables,109369.19912248001
SOM,Wheat,0
SOM,Yamsandotherroots,0
SPM,Banana,0
SPM,Barley,0
SPM,Cassava,0
SPM,Cotton,0
SPM,CropsNES,0
SPM,Groundnut,0
SPM,Maize,0
SPM,Millet,0
SPM,Oilpalmfruit,0
SPM,Olives,0
SPM,Othercereals,0
SPM,PotatoAndSweetpotato,0
SPM,Pulses,0
SPM,Rapeseed,0
SPM,Rice,0
SPM,Sorghum,0
SPM,Soybean,0
SPM,Stimulants,0
SPM,Sugarbeet,0
SPM,Sugarcane,0
SPM,Sunflower,0
SPM,Tobacco,0
SPM,Vegetables,0
SPM,Wheat,0
SPM,Yamsandotherroots,0
SRB,Banana,0
SRB,Barley,314221.76084661484
SRB,Cassava,0
SRB,Cotton,0
SRB,CropsNES,1503174.698614955
SRB,Groundnut,0
SRB,Maize,6357604.484408081
SRB,Millet,0
SRB,Oilpalmfruit,0
SRB,Olives,0
SRB,Othercereals,191736.89986086637
SRB,PotatoAndSweetpotato,638244.3908864856
SRB,Pulses,44084.7209600904
SRB,Rapeseed,32663.22439530492
SRB,Rice,0
SRB,Sorghum,0
SRB,Soybean,468930.6420443058
SRB,Stimulants,0
SRB,Sugarbeet,2286177.1079130173
SRB,Sugarcane,0
SRB,Sunflower,488164.8405033909
SRB,Tobacco,8177.676954247523
SRB,Vegetables,881486.6624444053
SRB,Wheat,2293677.515076995
SRB,Yamsandotherroots,0
SSD,Banana,985315.5800491824
SSD,Barley,0
SSD,Cassava,656101.9902191162
SSD,Cotton,9457.84589221615
SSD,CropsNES,1419797.0521635714
SSD,Groundnut,1054184.225174618
SSD,Maize,80501.03649810122
SSD,Millet,6495.002914288139
SSD,Oilpalmfruit,0
SSD,Olives,0
SSD,Othercereals,0
SSD,PotatoAndSweetpotato,463001.6284956303
SSD,Pulses,147433.5868245562
SSD,Rapeseed,0
SSD,Rice,1549.9520053863525
SSD,Sorghum,131243.94047302427
SSD,Soybean,13.713473692536354
SSD,Stimulants,211291.72871547937
SSD,Sugarbeet,0
SSD,Sugarcane,19516.89626395505
SSD,Sunflower,175553.21888279915
SSD,Tobacco,12.031299650669098
SSD,Vegetables,628768.4401369588
SSD,Wheat,2420.9771728515625
SSD,Yamsandotherroots,278488.8829140501
STP,Banana,0
STP,Barley,0
STP,Cassava,0
STP,Cotton,0
STP,CropsNES,0
STP,Groundnut,0
STP,Maize,0
STP,Millet,0
STP,Oilpalmfruit,0
STP,Olives,0
STP,Othercereals,0
STP,PotatoAndSweetpotato,0
STP,Pulses,0
STP,Rapeseed,0
STP,Rice,0
STP,Sorghum,0
STP,Soybean,0
STP,Stimulants,0
STP,Sugarbeet,0
STP,Sugarcane,0
STP,Sunflower,0
STP,Tobacco,0
STP,Vegetables,0
STP,Wheat,0
STP,Yamsandotherroots,0
SUR,Banana,37100.62062398717
SUR,Barley,0
SUR,Cassava,5881.85506695509
SUR,Cotton,0
SUR,CropsNES,46318.71732240915
SUR,Groundnut,0.015859581530094147
SUR,Maize,0.7175365090370178
SUR,Millet,0
SUR,Oilpalmfruit,1142.8090676502325
SUR,Olives,0
SUR,Othercereals,0
SUR,PotatoAndSweetpotato,0
SUR,Pulses,0.36028483510017395
SUR,Rapeseed,0
SUR,Rice,262608.1329474449
SUR,Sorghum,0
SUR,Soybean,0
SUR,Stimulants,0.08214461850002408
SUR,Sugarbeet,0
SUR,Sugarcane,81434.60722589493
SUR,Sunflower,0
SUR,Tobacco,0
SUR,Vegetables,19106.888624060433
SUR,Wheat,0
SUR,Yamsandotherroots,45061.84008836746
SVK,Banana,0
SVK,Barley,625293.8951079845
SVK,Cassava,0
SVK,Cotton,0
SVK,CropsNES,100699.95241105556
SVK,Groundnut,0
SVK,Maize,1542407.633430481
SVK,Millet,0
SVK,Oilpalmfruit,0
SVK,Olives,0
SVK,Othercereals,115864.41849631444
SVK,PotatoAndSweetpotato,166639.9772501327
SVK,Pulses,25234.594673792366
SVK,Rapeseed,435844.2401303053
SVK,Rice,0
SVK,Sorghum,0
SVK,Soybean,138891.36024284363
SVK,Stimulants,0
SVK,Sugarbeet,1292090.7869415283
SVK,Sugarcane,0
SVK,Sunflower,154547.6957745552
SVK,Tobacco,0
SVK,Vegetables,126315.71821014676
SVK,Wheat,2018593.7811937332
SVK,Yamsandotherroots,0
SVN,Banana,0
SVN,Barley,111836.34816908836
SVN,Cassava,0
SVN,Cotton,0
SVN,CropsNES,166043.75181865692
SVN,Groundnut,0
SVN,Maize,382574.0636100769
SVN,Millet,0
SVN,Oilpalmfruit,0
SVN,Olives,2027.3789825439453
SVN,Othercereals,38815.059577703476
SVN,PotatoAndSweetpotato,92275.95779275894
SVN,Pulses,1948.1779023259878
SVN,Rapeseed,8077.045538544655
SVN,Rice,0
SVN,Sorghum,0
SVN,Soybean,0
SVN,Stimulants,0
SVN,Sugarbeet,0
SVN,Sugarcane,0
SVN,Sunflower,0
SVN,Tobacco,0
SVN,Vegetables,121613.3137845993
SVN,Wheat,146167.3719406128
SVN,Yamsandotherroots,0
SWE,Banana,0
SWE,Barley,1367758.088596344
SWE,Cassava,0
SWE,Cotton,0
SWE,CropsNES,56001.60016976111
SWE,Groundnut,0
SWE,Maize,0
SWE,Millet,0
SWE,Oilpalmfruit,0
SWE,Olives,0
SWE,Othercereals,1077903.5073357522
SWE,PotatoAndSweetpotato,848355.2154491507
SWE,Pulses,70867.54498555232
SWE,Rapeseed,363632.83294581994
SWE,Rice,0
SWE,Sorghum,0
SWE,Soybean,0
SWE,Stimulants,0
SWE,Sugarbeet,2032283.2768785954
SWE,Sugarcane,0
SWE,Sunflower,0
SWE,Tobacco,0
SWE,Vegetables,346692.97446763515
SWE,Wheat,3236037.4521241784
SWE,Yamsandotherroots,0
SWZ,Banana,14594.27403640747
SWZ,Barley,0
SWZ,Cassava,0
SWZ,Cotton,1129.5762136199046
SWZ,CropsNES,126751.70496416092
SWZ,Groundnut,2720.4963267073035
SWZ,Maize,102963.03135430813
SWZ,Millet,0
SWZ,Oilpalmfruit,0
SWZ,Olives,0
SWZ,Othercereals,42.74408960342407
SWZ,PotatoAndSweetpotato,12636.358297736268
SWZ,Pulses,2598.8687914460897
SWZ,Rapeseed,0
SWZ,Rice,0
SWZ,Sorghum,0
SWZ,Soybean,0
SWZ,Stimulants,0
SWZ,Sugarbeet,0
SWZ,Sugarcane,5521161.073974609
SWZ,Sunflower,130.8852996826172
SWZ,Tobacco,137.4722695350647
SWZ,Vegetables,14293.642851728946
SWZ,Wheat,0
SWZ,Yamsandotherroots,61974.05811448395
SXM,Banana,0
SXM,Barley,0
SXM,Cassava,0
SXM,Cotton,0
SXM,CropsNES,0
SXM,Groundnut,0
SXM,Maize,0
SXM,Millet,0
SXM,Oilpalmfruit,0
SXM,Olives,0
SXM,Othercereals,0
SXM,PotatoAndSweetpotato,0
SXM,Pulses,0
SXM,Rapeseed,0
SXM,Rice,0
SXM,Sorghum,0
SXM,Soybean,0
SXM,Stimulants,0
SXM,Sugarbeet,0
SXM,Sugarcane,0
SXM,Sunflower,0
SXM,Tobacco,0
SXM,Vegetables,0
SXM,Wheat,0
SXM,Yamsandotherroots,0
SYC,Banana,0
SYC,Barley,0
SYC,Cassava,0
SYC,Cotton,0
SYC,CropsNES,0
SYC,Groundnut,0
SYC,Maize,0
SYC,Millet,0
SYC,Oilpalmfruit,0
SYC,Olives,0
SYC,Othercereals,0
SYC,PotatoAndSweetpotato,0
SYC,Pulses,0
SYC,Rapeseed,0
SYC,Rice,0
SYC,Sorghum,0
SYC,Soybean,0
SYC,Stimulants,0
SYC,Sugarbeet,0
SYC,Sugarcane,0
SYC,Sunflower,0
SYC,Tobacco,0
SYC,Vegetables,0
SYC,Wheat,0
SYC,Yamsandotherroots,0
SYR,Banana,0
SYR,Barley,1331192.0310842395
SYR,Cassava,0
SYR,Cotton,109053.97226072848
SYR,CropsNES,2245204.0415171757
SYR,Groundnut,21329.618896225234
SYR,Maize,352649.3292025551
SYR,Millet,0
SYR,Oilpalmfruit,0
SYR,Olives,446788.7377744317
SYR,Othercereals,0.09436322003602982
SYR,PotatoAndSweetpotato,642793.2954569384
SYR,Pulses,182549.7567112022
SYR,Rapeseed,0
SYR,Rice,0
SYR,Sorghum,0
SYR,Soybean,0
SYR,Stimulants,0
SYR,Sugarbeet,14232.435146255419
SYR,Sugarcane,0
SYR,Sunflower,21.200031280517578
SYR,Tobacco,18201.52596138022
SYR,Vegetables,2421244.511936588
SYR,Wheat,2520807.0292708576
SYR,Yamsandotherroots,0
TCA,Banana,0
TCA,Barley,0
TCA,Cassava,0
TCA,Cotton,0
TCA,CropsNES,0
TCA,Groundnut,0
TCA,Maize,0
TCA,Millet,0
TCA,Oilpalmfruit,0
TCA,Olives,0
TCA,Othercereals,0
TCA,PotatoAndSweetpotato,0
TCA,Pulses,0
TCA,Rapeseed,0
TCA,Rice,0
TCA,Sorghum,0
TCA,Soybean,0
TCA,Stimulants,0
TCA,Sugarbeet,0
TCA,Sugarcane,0
TCA,Sunflower,0
TCA,Tobacco,0
TCA,Vegetables,0
TCA,Wheat,0
TCA,Yamsandotherroots,0
TCD,Banana,1.0939871072769165
TCD,Barley,0
TCD,Cassava,250135.802833952
TCD,Cotton,246465.71031371204
TCD,CropsNES,368566.75447478174
TCD,Groundnut,455388.9823744204
TCD,Maize,337797.62111568265
TCD,Millet,708204.1176061822
TCD,Oilpalmfruit,0
TCD,Olives,0
TCD,Othercereals,430289.0849006474
TCD,PotatoAndSweetpotato,231262.40519304812
TCD,Pulses,246802.7264417331
TCD,Rapeseed,0
TCD,Rice,285592.1636509991
TCD,Sorghum,811854.3130040178
TCD,Soybean,0
TCD,Stimulants,0
TCD,Sugarbeet,0
TCD,Sugarcane,346348.6733570099
TCD,Sunflower,0
TCD,Tobacco,0.3338140547275543
TCD,Vegetables,112729.16434889747
TCD,Wheat,4386.9943659976125
TCD,Yamsandotherroots,522495.1524203941
TGO,Banana,37983.56611633301
TGO,Barley,0
TGO,Cassava,1166588.314048767
TGO,Cotton,112527.16499614716
TGO,CropsNES,112788.98237013817
TGO,Groundnut,44397.550182044506
TGO,Maize,912999.5324134827
TGO,Millet,28175.07961360365
TGO,Oilpalmfruit,183552.93254852295
TGO,Olives,0
TGO,Othercereals,0
TGO,PotatoAndSweetpotato,510.92279052734375
TGO,Pulses,232428.76981806755
TGO,Rapeseed,0
TGO,Rice,153530.62004852295
TGO,Sorghum,274533.0527832508
TGO,Soybean,0
TGO,Stimulants,63015.72340846062
TGO,Sugarbeet,0
TGO,Sugarcane,0
TGO,Sunflower,0
TGO,Tobacco,2761.0090398192406
TGO,Vegetables,155796.14346677065
TGO,Wheat,0
TGO,Yamsandotherroots,911772.7398967743
THA,Banana,2086490.4183076993
THA,Barley,0
THA,Cassava,30114719.53998816
THA,Cotton,8.245777651667595
THA,CropsNES,11722057.692535639
THA,Groundnut,26054.75440723833
THA,Maize,5029484.415286019
THA,Millet,20.252931833267212
THA,Oilpalmfruit,16331202.492212653
THA,Olives,0
THA,Othercereals,279142.220993332
THA,PotatoAndSweetpotato,500.38660311698914
THA,Pulses,192129.74203179003
THA,Rapeseed,0
THA,Rice,27686562.113037184
THA,Sorghum,558.0793762207031
THA,Soybean,44575.51988269901
THA,Stimulants,119293.12420160556
THA,Sugarbeet,0
THA,Sugarcane,89527300.02438962
THA,Sunflower,270.7294034957886
THA,Tobacco,63783.39539846219
THA,Vegetables,2818292.4661718924
THA,Wheat,116.18184185028076
THA,Yamsandotherroots,389021.47133026965
TJK,Banana,0
TJK,Barley,167521.3839229755
TJK,Cassava,0
TJK,Cotton,471892.4796485901
TJK,CropsNES,1301685.337541461
TJK,Groundnut,15309.23184543848
TJK,Maize,221333.39708918333
TJK,Millet,0
TJK,Oilpalmfruit,0
TJK,Olives,0
TJK,Othercereals,0
TJK,PotatoAndSweetpotato,942820.1262037382
TJK,Pulses,96381.62063529715
TJK,Rapeseed,0
TJK,Rice,89779.20100545883
TJK,Sorghum,0
TJK,Soybean,0
TJK,Stimulants,0
TJK,Sugarbeet,0
TJK,Sugarcane,0
TJK,Sunflower,11998.83798554726
TJK,Tobacco,9.138565212497944
TJK,Vegetables,2207755.4779458046
TJK,Wheat,846490.4409206212
TJK,Yamsandotherroots,0
TKL,Banana,0
TKL,Barley,0
TKL,Cassava,0
TKL,Cotton,0
TKL,CropsNES,0
TKL,Groundnut,0
TKL,Maize,0
TKL,Millet,0
TKL,Oilpalmfruit,0
TKL,Olives,0
TKL,Othercereals,0
TKL,PotatoAndSweetpotato,0
TKL,Pulses,0
TKL,Rapeseed,0
TKL,Rice,0
TKL,Sorghum,0
TKL,Soybean,0
TKL,Stimulants,0
TKL,Sugarbeet,0
TKL,Sugarcane,0
TKL,Sunflower,0
TKL,Tobacco,0
TKL,Vegetables,0
TKL,Wheat,0
TKL,Yamsandotherroots,0
TKM,Banana,0
TKM,Barley,116146.42678830028
TKM,Cassava,0
TKM,Cotton,676726.5759549141
TKM,CropsNES,683891.2908551097
TKM,Groundnut,0
TKM,Maize,36529.93319693208
TKM,Millet,0.846294492483139
TKM,Oilpalmfruit,0
TKM,Olives,0
TKM,Othercereals,0
TKM,PotatoAndSweetpotato,461274.4394888878
TKM,Pulses,21108.67905517714
TKM,Rapeseed,14.756453275680542
TKM,Rice,409095.6002483368
TKM,Sorghum,0
TKM,Soybean,0
TKM,Stimulants,0
TKM,Sugarbeet,268591.22476521134
TKM,Sugarcane,0
TKM,Sunflower,0.05349738942459226
TKM,Tobacco,2322.843541340204
TKM,Vegetables,706393.893024981
TKM,Wheat,1998427.6043190956
TKM,Yamsandotherroots,0
TLS,Banana,1602.1545889377594
TLS,Barley,0
TLS,Cassava,20375.439235800877
TLS,Cotton,0
TLS,CropsNES,31631.090213298798
TLS,Groundnut,2767.9829386919737
TLS,Maize,74751.23746490479
TLS,Millet,0
TLS,Oilpalmfruit,0
TLS,Olives,0
TLS,Othercereals,0
TLS,PotatoAndSweetpotato,9524.36577925086
TLS,Pulses,10290.42054283619
TLS,Rapeseed,0
TLS,Rice,52538.28294622898
TLS,Sorghum,0
TLS,Soybean,718.3561118841171
TLS,Stimulants,22824.295997790992
TLS,Sugarbeet,0
TLS,Sugarcane,0
TLS,Sunflower,0
TLS,Tobacco,0
TLS,Vegetables,33929.775994062424
TLS,Wheat,0
TLS,Yamsandotherroots,26223.1471561417
TON,Banana,0
TON,Barley,0
TON,Cassava,0
TON,Cotton,0
TON,CropsNES,0
TON,Groundnut,0
TON,Maize,0
TON,Millet,0
TON,Oilpalmfruit,0
TON,Olives,0
TON,Othercereals,0
TON,PotatoAndSweetpotato,0
TON,Pulses,0
TON,Rapeseed,0
TON,Rice,0
TON,Sorghum,0
TON,Soybean,0
TON,Stimulants,0
TON,Sugarbeet,0
TON,Sugarcane,0
TON,Sunflower,0
TON,Tobacco,0
TON,Vegetables,0
TON,Wheat,0
TON,Yamsandotherroots,0
TTO,Banana,0
TTO,Barley,0
TTO,Cassava,0
TTO,Cotton,0
TTO,CropsNES,0
TTO,Groundnut,0
TTO,Maize,0
TTO,Millet,0
TTO,Oilpalmfruit,0
TTO,Olives,0
TTO,Othercereals,0
TTO,PotatoAndSweetpotato,0
TTO,Pulses,0
TTO,Rapeseed,0
TTO,Rice,0
TTO,Sorghum,0
TTO,Soybean,0
TTO,Stimulants,0
TTO,Sugarbeet,0
TTO,Sugarcane,0
TTO,Sunflower,0
TTO,Tobacco,0
TTO,Vegetables,0
TTO,Wheat,0
TTO,Yamsandotherroots,0
TUN,Banana,0
TUN,Barley,598964.7841982841
TUN,Cassava,0
TUN,Cotton,0
TUN,CropsNES,2676336.3652362823
TUN,Groundnut,0
TUN,Maize,0
TUN,Millet,0
TUN,Oilpalmfruit,0
TUN,Olives,1130752.516251564
TUN,Othercereals,54286.00703198835
TUN,PotatoAndSweetpotato,448018.43049252033
TUN,Pulses,118197.65998380817
TUN,Rapeseed,0
TUN,Rice,0
TUN,Sorghum,0
TUN,Soybean,0
TUN,Stimulants,0
TUN,Sugarbeet,0
TUN,Sugarcane,0
TUN,Sunflower,4815.179921476316
TUN,Tobacco,2429.3595390305854
TUN,Vegetables,2973021.768098831
TUN,Wheat,1229327.2119734287
TUN,Yamsandotherroots,0
TUR,Banana,0
TUR,Barley,7223083.2524898015
TUR,Cassava,0
TUR,Cotton,2057922.1140037775
TUR,CropsNES,25527689.079407938
TUR,Groundnut,206421.37480078638
TUR,Maize,6405335.2394674495
TUR,Millet,0
TUR,Oilpalmfruit,0
TUR,Olives,1524260.8206775635
TUR,Othercereals,793861.8851821492
TUR,PotatoAndSweetpotato,5068313.253702783
TUR,Pulses,1196991.7969800283
TUR,Rapeseed,146157.70192681253
TUR,Rice,993390.3391981125
TUR,Sorghum,0.0030489296186715364
TUR,Soybean,0
TUR,Stimulants,255303.13785290718
TUR,Sugarbeet,19770307.130720496
TUR,Sugarcane,0
TUR,Sunflower,2193236.877556905
TUR,Tobacco,75461.9427596695
TUR,Vegetables,26051247.25834144
TUR,Wheat,19057557.744614065
TUR,Yamsandotherroots,0
TUV,Banana,0
TUV,Barley,0
TUV,Cassava,0
TUV,Cotton,0
TUV,CropsNES,0
TUV,Groundnut,0
TUV,Maize,0
TUV,Millet,0
TUV,Oilpalmfruit,0
TUV,Olives,0
TUV,Othercereals,0
TUV,PotatoAndSweetpotato,0
TUV,Pulses,0
TUV,Rapeseed,0
TUV,Rice,0
TUV,Sorghum,0
TUV,Soybean,0
TUV,Stimulants,0
TUV,Sugarbeet,0
TUV,Sugarcane,0
TUV,Sunflower,0
TUV,Tobacco,0
TUV,Vegetables,0
TUV,Wheat,0
TUV,Yamsandotherroots,0
TWN,Banana,520558.2753121853
TWN,Barley,0
TWN,Cassava,104.69808197021484
TWN,Cotton,38.40028381347656
TWN,CropsNES,2464355.1027498245
TWN,Groundnut,52691.56642079353
TWN,Maize,198576.88057661057
TWN,Millet,0
TWN,Oilpalmfruit,0
TWN,Olives,0
TWN,Othercereals,0
TWN,PotatoAndSweetpotato,278353.44894103706
TWN,Pulses,12721.010154210031
TWN,Rapeseed,342.71470642089844
TWN,Rice,1702079.4751701355
TWN,Sorghum,0
TWN,Soybean,152.99962997436523
TWN,Stimulants,14466.323393248022
TWN,Sugarbeet,0
TWN,Sugarcane,575595.8671302795
TWN,Sunflower,8.798540115356445
TWN,Tobacco,2327.1477103349753
TWN,Vegetables,2335560.1173229218
TWN,Wheat,64.96963310241699
TWN,Yamsandotherroots,41232.73357412964
TZA,Banana,5242752.147881508
TZA,Barley,0
TZA,Cassava,7293198.148334675
TZA,Cotton,297938.4378595501
TZA,CropsNES,2531965.080035891
TZA,Groundnut,676970.3169407845
TZA,Maize,6340963.835460971
TZA,Millet,320441.30489498226
TZA,Oilpalmfruit,76901.2040052414
TZA,Olives,0
TZA,Othercereals,43386.81186194671
TZA,PotatoAndSweetpotato,5551436.1085286355
TZA,Pulses,1840365.2841817879
TZA,Rapeseed,0
TZA,Rice,4506715.69945097
TZA,Sorghum,952403.1463089202
TZA,Soybean,0
TZA,Stimulants,90389.84749412094
TZA,Sugarbeet,0
TZA,Sugarcane,2971993.238161564
TZA,Sunflower,2687865.653354883
TZA,Tobacco,64359.27493355144
TZA,Vegetables,2493211.6057313746
TZA,Wheat,74059.93076118873
TZA,Yamsandotherroots,709038.985438108
UGA,Banana,1817170.504254818
UGA,Barley,0
UGA,Cassava,4584873.0483362675
UGA,Cotton,130236.51769291903
UGA,CropsNES,332002.3876336813
UGA,Groundnut,140354.27764090896
UGA,Maize,3340906.966567993
UGA,Millet,81427.78938484518
UGA,Oilpalmfruit,0
UGA,Olives,0
UGA,Othercereals,0
UGA,PotatoAndSweetpotato,2392364.5755017996
UGA,Pulses,520004.2455455661
UGA,Rapeseed,0
UGA,Rice,303720.1464974582
UGA,Sorghum,130155.92864204198
UGA,Soybean,877755.4739048481
UGA,Stimulants,406742.48647099733
UGA,Sugarbeet,0
UGA,Sugarcane,3928315.785633087
UGA,Sunflower,273264.03484392166
UGA,Tobacco,33350.839583233
UGA,Vegetables,1194560.0011396706
UGA,Wheat,0
UGA,Yamsandotherroots,9559402.001987934
UKR,Banana,0
UKR,Barley,8674311.527410977
UKR,Cassava,0
UKR,Cotton,0
UKR,CropsNES,3131651.848523885
UKR,Groundnut,0
UKR,Maize,36014681.981787205
UKR,Millet,209841.15168277454
UKR,Oilpalmfruit,0
UKR,Olives,0
UKR,Othercereals,1056977.1905532675
UKR,PotatoAndSweetpotato,20808372.448114157
UKR,Pulses,651727.5042805709
UKR,Rapeseed,2928200.4582533836
UKR,Rice,55044.30552046001
UKR,Sorghum,0
UKR,Soybean,3323982.7163282037
UKR,Stimulants,0
UKR,Sugarbeet,10106232.49385178
UKR,Sugarcane,0
UKR,Sunflower,14917473.767012835
UKR,Tobacco,182.98888301849365
UKR,Vegetables,8962257.028822392
UKR,Wheat,28516365.48240626
UKR,Yamsandotherroots,0
URY,Banana,0
URY,Barley,1064173.9787456135
URY,Cassava,0
URY,Cotton,0
URY,CropsNES,457114.3090096285
URY,Groundnut,0
URY,Maize,774621.5992458187
URY,Millet,0
URY,Oilpalmfruit,0
URY,Olives,0
URY,Othercereals,45631.888062891485
URY,PotatoAndSweetpotato,168176.87342226572
URY,Pulses,6392.899616314413
URY,Rapeseed,126811.39279699326
URY,Rice,1210454.6793010195
URY,Sorghum,117530.72417696552
URY,Soybean,2486389.9442050457
URY,Stimulants,0
URY,Sugarbeet,0
URY,Sugarcane,421303.9841904976
URY,Sunflower,21294.970738913667
URY,Tobacco,2898.4512897508926
URY,Vegetables,160294.5995621099
URY,Wheat,934937.7035528104
URY,Yamsandotherroots,0
USA,Banana,475.0754699707031
USA,Barley,3355235.224738919
USA,Cassava,0
USA,Cotton,10471374.910408022
USA,CropsNES,27543329.815964617
USA,Groundnut,2723669.8616649676
USA,Maize,363660485.46042085
USA,Millet,0
USA,Oilpalmfruit,0
USA,Olives,0
USA,Othercereals,1145097.2373613827
USA,PotatoAndSweetpotato,20331936.663652964
USA,Pulses,2385350.0041509904
USA,Rapeseed,1461681.4545408508
USA,Rice,9138848.488848913
USA,Sorghum,9870438.047487203
USA,Soybean,110621156.75038484
USA,Stimulants,0
USA,Sugarbeet,29924550.910004582
USA,Sugarcane,30686376.04500943
USA,Sunflower,1034716.5425829954
USA,Tobacco,199645.2499799011
USA,Vegetables,27168805.442319766
USA,Wheat,49049156.988142446
USA,Yamsandotherroots,9.773932682350278
UZB,Banana,0
UZB,Barley,138085.8917571241
UZB,Cassava,0
UZB,Cotton,3008531.90221186
UZB,CropsNES,5419640.677262932
UZB,Groundnut,0
UZB,Maize,526268.1389401508
UZB,Millet,0
UZB,Oilpalmfruit,0
UZB,Olives,0
UZB,Othercereals,59742.39453125
UZB,PotatoAndSweetpotato,3138379.5893170815
UZB,Pulses,83025.04795046108
UZB,Rapeseed,0
UZB,Rice,291295.53622835875
UZB,Sorghum,0
UZB,Soybean,0
UZB,Stimulants,0
UZB,Sugarbeet,12468.246887207031
UZB,Sugarcane,0
UZB,Sunflower,1785.5442895889282
UZB,Tobacco,6559.539374753455
UZB,Vegetables,9863944.34062698
UZB,Wheat,6004813.615380371
UZB,Yamsandotherroots,0
VCT,Banana,0
VCT,Barley,0
VCT,Cassava,0
VCT,Cotton,0
VCT,CropsNES,0
VCT,Groundnut,0
VCT,Maize,0
VCT,Millet,0
VCT,Oilpalmfruit,0
VCT,Olives,0
